x[16] y[16] zx nx zy ny f no ruedi[16]
1100100000011110 0000000010100011 1 1 0 0 1 0 0000000010100010
1101100010010011 0101011010010000 1 1 0 0 1 0 0101011010001111
1001110111110011 1101110100011000 1 1 0 0 1 0 1101110100010111
1011011100110101 1001111000011111 1 1 0 0 1 0 1001111000011110
1100101101010011 1111000100110100 1 1 0 0 1 0 1111000100110011
0010111001001000 0111001010101110 1 1 0 0 1 0 0111001010101101
0011100011110110 0010010001010010 1 1 0 0 1 0 0010010001010001
0011001000010100 0011010011110101 1 1 0 0 1 0 0011010011110100
0011010011101001 0000010100100000 1 1 0 0 1 0 0000010100011111
1111010001001001 0011011110110100 1 1 0 0 1 0 0011011110110011
0110111111010101 0000110010110110 1 1 0 0 1 0 0000110010110101
1101111101110111 0000101001111011 1 1 0 0 1 0 0000101001111010
0000100100010000 0111110010000110 1 1 0 0 1 0 0111110010000101
1010100000001011 0000011010011011 1 1 0 0 1 0 0000011010011010
1000111000100001 0111010110011010 1 1 0 0 1 0 0111010110011001
1010100011100111 0011101110000001 1 1 0 0 1 0 0011101110000000
1000100001110110 0100100100000011 1 1 0 0 1 0 0100100100000010
0001011001100000 0000111011011010 1 1 0 0 1 0 0000111011011001
1101010111100100 1010001101011000 1 1 0 0 1 0 1010001101010111
1011010000010100 1010000101110001 1 1 0 0 1 0 1010000101110000
1111011010011001 0000000010100010 1 1 0 0 1 0 0000000010100001
0000111101011111 0001000001011001 1 1 0 0 1 0 0001000001011000
0110010111111101 1100001110100110 1 1 0 0 1 0 1100001110100101
0100100010101110 1100111010000111 1 1 0 0 1 0 1100111010000110
0011101100000011 1101110000111100 1 1 0 0 1 0 1101110000111011
1010110001111001 0101011110110000 1 1 0 0 1 0 0101011110101111
1111100110110110 1100101010100000 1 1 0 0 1 0 1100101010011111
1100100110101100 1000011000001111 1 1 0 0 1 0 1000011000001110
1111010101000100 1000100001000101 1 1 0 0 1 0 1000100001000100
1010010100010101 1111111110011100 1 1 0 0 1 0 1111111110011011
0010011100001011 0101010000011111 1 1 0 0 1 0 0101010000011110
1111111111111011 0100101010101011 1 1 0 0 1 0 0100101010101010
1111000011011010 0111001000110111 0 0 0 0 1 0 0110001100010001
1000011000111111 0100111001110001 0 0 0 0 1 0 1101010010110000
0101110101100011 0110100010001011 0 0 0 0 1 0 1100010111101110
1000011101011000 1111101010001100 0 0 0 0 1 0 1000000111100100
1101000001110000 0010111010101001 0 0 0 0 1 0 1111111100011001
1101010100001111 0111100100111111 0 0 0 0 1 0 0100111001001110
0010100001011110 0000100100111110 0 0 0 0 1 0 0011000110011100
0110010000111011 1110100110010010 0 0 0 0 1 0 0100110111001101
0001011010011010 0011101011100100 0 0 0 0 1 0 0101000101111110
1100111000011100 1100001110000111 0 0 0 0 1 0 1001000110100011
1000001011101100 0101011000000011 0 0 0 0 1 0 1101100011101111
1101101110010000 0110001011010101 0 0 0 0 1 0 0011111001100101
0000010011100111 0111101110000111 0 0 0 0 1 0 1000000001101110
1010000000111010 1011011110001100 0 0 0 0 1 0 0101011111000110
0010001110100111 0111101110110010 0 0 0 0 1 0 1001111101011001
0001111111011101 1001100000010001 0 0 0 0 1 0 1011011111101110
1010100110111110 0000010010111001 0 0 0 0 1 0 1010111001110111
1001100000000111 1010110010111101 0 0 0 0 1 0 0100010011000100
0001111011110010 1010011100100011 0 0 0 0 1 0 1100011000010101
0101101101111110 0111001000000111 0 0 0 0 1 0 1100110110000101
1110010011010000 1111000010110000 0 0 0 0 1 0 1101010110000000
1100001100010010 0001010000000100 0 0 0 0 1 0 1101011100010110
0010111001110000 0111101110011101 0 0 0 0 1 0 1010101000001101
0001000101111011 1100111111010100 0 0 0 0 1 0 1110000101001111
1010001110111100 1000101100111000 0 0 0 0 1 0 0010111011110100
1010000010010101 1001101111110100 0 0 0 0 1 0 0011110010001001
0010111011010000 1101000010100110 0 0 0 0 1 0 1111111101110110
0101101010010000 0110011001101001 0 0 0 0 1 0 1100000011111001
0001101111110001 1001100000111111 0 0 0 0 1 0 1011010000110000
1101100100100010 1010000010001001 0 0 0 0 1 0 0111100110101011
1000100000011111 1111111111000110 0 0 0 0 1 0 1000011111100101
1000110101101001 0110101001000111 0 0 0 0 1 0 1111011110110000
0111010100110101 1111000110010000 0 0 0 0 1 0 0110011011000101
1110101111111001 0011111011011111 0 0 0 0 1 0 0010101011011000
0110101011101000 1111110100111111 0 0 0 0 1 0 0110100000100111
1001010000100011 1100010101011101 0 0 0 0 1 0 0101100110000000
0011101011000000 1001111111101110 0 0 0 0 1 0 1101101010101110
0000001101100101 0111001010110011 0 0 0 0 1 0 0111011000011000
1110110001001111 1000101111110101 0 0 0 0 1 0 0111100001000100
0001111001011010 0110110111000110 0 0 0 0 1 0 1000110000100000
0010101101111001 1111000100101110 0 0 0 0 1 0 0001110010100111
0101111101100101 1110011111110000 0 0 0 0 1 0 0100011101010101
1110110111000111 1100110001100000 0 0 0 0 1 0 1011101000100111
0101111111110101 0011111010011100 0 0 0 0 1 0 1001111010010001
1011000100110001 0101101101001110 0 0 0 0 1 0 0000110001111111
0000010000100110 1101100000001111 0 0 0 0 1 0 1101110000110101
0101110110110000 0011010111100001 0 0 0 0 1 0 1001001110010001
0010111000000000 0101011000101010 0 0 0 0 1 0 1000010000101010
1110001000100110 1101110001010101 0 0 0 0 1 0 1011111001111011
1010100000111011 0011101000110101 0 0 0 0 1 0 1110001001110000
0111100000110010 0010100000001101 0 0 0 0 1 0 1010000000111111
1000110111100011 1000100010101101 0 0 0 0 1 0 0001011010010000
0110100101111010 0011111000110101 0 0 0 0 1 0 1010011110101111
1111110111001100 0011011110100011 0 0 0 0 1 0 0011010101101111
0010010111101111 0110100001011011 0 0 0 0 1 0 1000111001001010
0110001111101000 1000110010001000 0 0 0 0 1 0 1111000001110000
1111110110010010 1101001010010011 0 0 0 0 1 0 1101000000100101
1111011000100010 1100101111000011 0 0 0 0 1 0 1100000111100101
0101011010110010 1011010010011001 0 0 0 0 1 0 0000101101001011
1011011000100111 0010111011101110 0 0 0 0 1 0 1110010100010101
1000111100101100 0101011001010000 0 0 0 0 1 0 1110010101111100
1111111111001000 1000111110000011 0 0 0 0 1 0 1000111101001011
1001101011011011 1110001111001001 0 0 0 0 1 0 0111111010100100
1011111111110010 1000010110100111 0 0 0 0 1 0 0100010110011001
0001101110001101 1111111110111011 0 0 0 0 1 0 0001101101001000
0000111100100101 1001000011111100 0 0 0 0 1 0 1010000000100001
1011011110101010 1010101100100001 0 0 0 0 1 0 0110001011001011
1111001101010001 1000001111110110 0 0 0 0 1 0 0111011101000111
1111000001101100 0001011011011111 0 0 0 0 1 0 0000011101001011
1110100000000100 1001100011111110 0 0 0 0 1 0 1000000100000010
0000110101001001 0111000110101110 0 0 0 0 1 0 0111111011110111
0010000101110011 1001000010001111 0 0 0 0 1 0 1011001000000010
0101011011011101 1011110110001111 0 0 0 0 1 0 0001010001101100
1001000100101100 1010111001101110 0 0 0 0 1 0 0011111110011010
0001100001111101 0011001000111100 0 0 0 0 1 0 0100101010111001
1110011101110101 1000010001000110 0 0 0 0 1 0 0110101110111011
0110101011001111 0110111000111010 0 0 0 0 1 0 1101100100001001
0110001100001011 1000010101110101 0 0 0 0 1 0 1110100010000000
1011101111001001 1001110110110010 0 0 0 0 1 0 0101100101111011
1010110101101101 1010101111101100 0 0 0 0 1 0 0101100101011001
1001101100000111 1100010111001001 0 0 0 0 1 0 0110000011010000
1010001001111101 0111010001100000 0 0 0 0 1 0 0001011011011101
1111101011111000 0100000100011000 0 0 0 0 1 0 0011110000010000
1110101001110111 1111101101001010 0 0 0 0 1 0 1110010111000001
1010001110001110 1001000011111010 0 0 0 0 1 0 0011010010001000
0101110011100001 1000011110110000 0 0 0 0 1 0 1110010010010001
0010101100001001 0100011101111100 0 0 0 0 1 0 0111001010000101
0100010010000111 1000110011110100 0 0 0 0 1 0 1101000101111011
0101111100001100 0010111010001111 0 0 0 0 1 0 1000110110011011
0001101101111100 0110000101000000 0 0 0 0 1 0 0111110010111100
1011000010010011 0110110011000100 0 0 0 0 1 0 0001110101010111
0011001100001011 1001011101101100 0 0 0 0 1 0 1100101001110111
1100100111010001 0100011100110111 0 0 0 0 1 0 0001000100001000
0110000110010110 1101010101101111 0 0 0 0 1 0 0011011100000101
0111110001100010 1001000101001011 0 0 0 0 1 0 0000110110101101
0000011111100101 1010011000101010 0 0 0 0 1 0 1010111000001111
1101101001100001 1101111001010000 0 0 0 0 1 0 1011100010110001
0111010011111011 1000101001000000 0 0 0 0 1 0 1111111100111011
1110101100110001 0110000111000100 0 0 0 0 1 0 0100110011110101
1101111001101000 1110100000001010 0 0 0 0 1 0 1100011001110010
1010010001001000 1001100001011111 0 1 0 0 1 1 0000101111101001
0011011110110000 1101010111011111 0 1 0 0 1 1 0110000111010001
1010111000011010 0101010111100111 0 1 0 0 1 1 0101100000110011
0011011001100010 0000001101000000 0 1 0 0 1 1 0011001100100010
0011000101101010 0101001111100111 0 1 0 0 1 1 1101110110000011
0010100001011101 0101011111110010 0 1 0 0 1 1 1101000001101011
0101010001101001 1100100000010110 0 1 0 0 1 1 1000110001010011
0111101000110011 1101010011101011 0 1 0 0 1 1 1010010101001000
1010010100100101 0100111001110111 0 1 0 0 1 1 0101011010101110
1001111100110101 0011101011111011 0 1 0 0 1 1 0110010000111010
0100101010101000 1011100100000000 0 1 0 0 1 1 1001000110101000
1011011111000101 0100101100110011 0 1 0 0 1 1 0110110010010010
1100111100011001 1011101011111101 0 1 0 0 1 1 0001010000011100
0110000001101001 0100000001111010 0 1 0 0 1 1 0001111111101111
0100010001111010 0010101000111010 0 1 0 0 1 1 0001101001000000
0111111100111101 0101111011100001 0 1 0 0 1 1 0010000001011100
0101110000110100 1001110000100111 0 1 0 0 1 1 1100000000001101
0110001100101001 1000101101111010 0 1 0 0 1 1 1101011110101111
0011111011111111 1011010011011000 0 1 0 0 1 1 1000101000100111
1000100101000110 1001100100110011 0 1 0 0 1 1 1111000000010011
1010100001001100 1001111110011101 0 1 0 0 1 1 0000100010101111
1011110100001000 0001001111101000 0 1 0 0 1 1 1010100100100000
1001111101011001 0111011011101101 0 1 0 0 1 1 0010100001101100
1011100000111000 1100011011110010 0 1 0 0 1 1 1111000101000110
1011011001000110 1110101011010111 0 1 0 0 1 1 1100101101101111
0110110000100111 0000010111001010 0 1 0 0 1 1 0110011001011101
1001000101111111 0000100001011000 0 1 0 0 1 1 1000100100100111
0001110101100110 1000110101110101 0 1 0 0 1 1 1000111111110001
1100100011111011 0000001110001110 0 1 0 0 1 1 1100010101101101
1111000111001010 0001000100001101 0 1 0 0 1 1 1110000010111101
1100010101111101 1001001000101111 0 1 0 0 1 1 0011001101001110
0000011011010101 1011011100101111 0 1 0 0 1 1 0100111110100110
0000011011111001 0101101010110100 0 1 0 0 1 1 1010110001000101
1111001010110100 0011011011011011 0 1 0 0 1 1 1011101111011001
1101010110111001 0011100100110011 0 1 0 0 1 1 1001110010000110
0011100110011010 0110111001001111 0 1 0 0 1 1 1100101101001011
0001101001010000 1101010110010111 0 1 0 0 1 1 0100010010111001
0100111001110010 0101000011000010 0 1 0 0 1 1 1111110110110000
1000101101111111 0101000000011111 0 1 0 0 1 1 0011101101100000
1111010011010010 1001001111111011 0 1 0 0 1 1 0110000011010111
0001011001101110 1111110001101110 0 1 0 0 1 1 0001101000000000
1110000100011010 0110111011000001 0 1 0 0 1 1 0111001001011001
1111101100000111 0011110001010000 0 1 0 0 1 1 1011111010110111
0000010011100000 0100000000101010 0 1 0 0 1 1 1100010010110110
1001011111100011 1010110011101000 0 1 0 0 1 1 1110101011111011
0110010101001011 0101000001001000 0 1 0 0 1 1 0001010100000011
0110000000001001 0111100110001110 0 1 0 0 1 1 1110011001111011
0011111110010001 0110011011100011 0 1 0 0 1 1 1101100010101110
1101100111001000 1011011101010000 0 1 0 0 1 1 0010001001111000
0100111100111100 1011001100100011 0 1 0 0 1 1 1001110000011001
0100101001001011 0110011001101001 0 1 0 0 1 1 1110001111100010
0011110110001000 0011110100101110 0 1 0 0 1 1 0000000001011010
1001111000100011 0011101000000110 0 1 0 0 1 1 0110010000011101
1000101111111101 1011010101110000 0 1 0 0 1 1 1101011010001101
0000011001101100 0111100111011111 0 1 0 0 1 1 1000110010001101
0101001010100001 1011111010001001 0 1 0 0 1 1 1001010000011000
0101000011010110 0110011100100101 0 1 0 0 1 1 1110100110110001
1101111101111000 1001000101010101 0 1 0 0 1 1 0100111000100011
0000011010111111 0011110000111001 0 1 0 0 1 1 1100101010000110
0011011110011000 1001111011000101 0 1 0 0 1 1 1001100011010011
0111101101110110 0101000001000101 0 1 0 0 1 1 0010101100110001
1101010001001111 0011010000001000 0 1 0 0 1 1 1010000001000111
0001111111011010 1011111101101011 0 1 0 0 1 1 0110000001101111
0101110011001011 1100101101110010 0 1 0 0 1 1 1001000101011001
0000100111011011 0011101110010110 0 1 0 0 1 1 1100111001000101
1010101111111101 1101100010000011 0 1 0 0 1 1 1101001101111010
0110010110111000 0001111101110110 0 1 0 0 1 1 0100011001000010
0010101111101011 0111011100010001 0 1 0 0 1 1 1011010011011010
0001100000001011 0011110110010001 0 1 0 0 1 1 1101101001111010
1101111100000111 1010001011000110 0 1 0 0 1 1 0011110001000001
0100010101100100 0101011111110111 0 1 0 0 1 1 1110110101101101
0111100111111001 0010100011111101 0 1 0 0 1 1 0101000011111100
0110110010101000 1000011110110011 0 1 0 0 1 1 1110010011110101
1011111001101011 1001111110010011 0 1 0 0 1 1 0001111011011000
1110111010101101 0101100011001001 0 1 0 0 1 1 1001010111100100
0110110101110100 1001001100110011 0 1 0 0 1 1 1101101001000001
0111111010111100 1001001010011100 0 1 0 0 1 1 1110110000100000
1000110100100101 0010101101000101 0 1 0 0 1 1 0110000111100000
0010100000111100 0001000011110010 0 1 0 0 1 1 0001011101001010
0111111101101000 0000000010010011 0 1 0 0 1 1 0111111011010101
1101110111100001 0000110100111111 0 1 0 0 1 1 1101000010100010
0110110101001101 1011111010101001 0 1 0 0 1 1 1010111010100100
0110000011000111 0110100110101011 0 1 0 0 1 1 1111011100011100
0101101011110111 1101100011111100 0 1 0 0 1 1 1000000111111011
0000111100101000 0011100101100100 0 1 0 0 1 1 1101010111000100
1101111110100000 1101001100101010 0 1 0 0 1 1 0000110001110110
1011110110010010 0010011001010101 0 1 0 0 1 1 1001011100111101
0001110001000001 1001111011000001 0 1 0 0 1 1 0111110110000000
0011011111011101 1100111101000101 0 1 0 0 1 1 0110100010011000
1001101000101101 0100010011111101 0 1 0 0 1 1 0101010100110000
1000110001001100 1000111010100101 0 1 0 0 1 1 1111110110100111
1001010100001001 0101010011111110 0 1 0 0 1 1 0100000000001011
0011100010111000 0110011111100001 0 1 0 0 1 1 1101000011010111
0001111101101000 0100011100111100 0 1 0 0 1 1 1101100000101100
1101000111110000 0111001101111111 0 1 0 0 1 1 0101111001110001
0000101001000110 0010001011000111 0 1 0 0 1 1 1110011101111111
1010100011101111 0100011101101110 0 1 0 0 1 1 0110000110000001
0000011111001000 1011000111011001 0 1 0 0 1 1 0101010111101111
1111011011100101 1101010110101010 0 1 0 0 1 1 0010000100111011
1101110001110010 0011101100010101 0 1 0 0 1 1 1010000101011101
0000111011010010 1100100000110011 0 0 0 1 1 1 1011100101100001
1001110100101000 1100100111001001 0 0 0 1 1 1 0010110010100001
0000111111011101 1010010100000010 0 0 0 1 1 1 1001010100100101
1101011001110100 0101110011110110 0 0 0 1 1 1 1000011010000010
1011101000000101 0100010011011001 0 0 0 1 1 1 1000101011010100
0011001000011010 1010010101001111 0 0 0 1 1 1 0111001100110101
0110001011010011 0010000111011101 0 0 0 1 1 1 1011111100001010
0000000111011011 0111010100101000 0 0 0 1 1 1 0111001101001101
0100111001000010 1111001101110000 0 0 0 1 1 1 1010010100101110
0011000100001100 0010001100100100 0 0 0 1 1 1 1111001000011000
0010111101110100 1010011110110110 0 0 0 1 1 1 0111100001000010
0101001110110100 0010011110101001 0 0 0 1 1 1 1101001111110101
1000010110100011 0110100101111111 0 0 0 1 1 1 1110001111011100
0111000111011110 1001000011111111 0 0 0 1 1 1 0001111100100001
1111110011110010 1010001100010101 0 0 0 1 1 1 1010011000100011
0011101110110111 1110101000001010 0 0 0 1 1 1 1010111001010011
1000111011001010 0101110111010001 0 0 0 1 1 1 1100111100000111
1011111110011011 1000011011001101 0 0 0 1 1 1 1100011100110010
0110101011101100 1011110111001001 0 0 0 1 1 1 0101001011011101
1100001101010001 0111011011010101 0 0 0 1 1 1 1011001110000100
0101001101110110 1111111010111011 0 0 0 1 1 1 1010101101000101
1010011101000110 0110001100110100 0 0 0 1 1 1 1011101111101110
0000110111110001 0010011010010100 0 0 0 1 1 1 0001100010100011
1111101000100010 1110011110110011 0 0 0 1 1 1 1110110110010001
0010100000001110 0010110111000110 0 0 0 1 1 1 0000010110111000
1000000111111101 0100111011010001 0 0 0 1 1 1 1100110011010100
0101111101100100 0010000001011111 0 0 0 1 1 1 1100000011111011
1010011100000011 0111011010101100 0 0 0 1 1 1 1100111110101001
0011001010101000 0010110001001011 0 0 0 1 1 1 1111100110100011
1101110010110100 0000111010000111 0 0 0 1 1 1 0011000111010011
0111111011001111 0100010000111010 0 0 0 1 1 1 1100010101101011
1010011101011010 1010001000011001 0 0 0 1 1 1 1111101010111111
1000000000101001 1101000111011110 0 0 0 1 1 1 0101000110110101
0100111011001011 1000001110101010 0 0 0 1 1 1 0011010011011111
1110010100000011 1110110010110001 0 0 0 1 1 1 0000011110101110
1010100101111000 0001110110010001 0 0 0 1 1 1 0111010000011001
1001111011000110 1000011100110001 0 0 0 1 1 1 1110100001101011
0000001111100110 0101110010001111 0 0 0 1 1 1 0101100010101001
0110000100001010 1010100000111011 0 0 0 1 1 1 0100011100110001
0100000011001010 0011000011001100 0 0 0 1 1 1 1111000000000010
1010011011000111 1011011101001010 0 0 0 1 1 1 0001000010000011
0001001011111111 0110001111010000 0 0 0 1 1 1 0101000011010001
0010001001011111 1100100001111010 0 0 0 1 1 1 1010011000011011
0101110011001110 1100011001001001 0 0 0 1 1 1 0110100101111011
1000111100001111 0101111100010100 0 0 0 1 1 1 1101000000000101
1111100110011101 0010101111100011 0 0 0 1 1 1 0011001001000110
0100101011110110 0110101010111011 0 0 0 1 1 1 0001111111000101
0100010101011101 1001100010010010 0 0 0 1 1 1 0101001100110101
0101111011101001 1001010111111011 0 0 0 1 1 1 0011011100010010
1011100100011011 1001111010110100 0 0 0 1 1 1 1110010110011001
0101000111101010 0111110001001100 0 0 0 1 1 1 0010101001100010
1011010100010111 0000010000010010 0 0 0 1 1 1 0100111011111011
1100101101010111 1011111101110000 0 0 0 1 1 1 1111010000011001
1000011100111100 1110100110110000 0 0 0 1 1 1 0110001001110100
0110011110110101 0000000101000101 0 0 0 1 1 1 1001100110010000
1010011011011001 1111110111111011 0 0 0 1 1 1 0101011100100010
1000100101000000 0010001011010110 0 0 0 1 1 1 1001100110010110
0100010000001011 0110000001110010 0 0 0 1 1 1 0001110001100111
1101100001000100 0100000001110111 0 0 0 1 1 1 0110100000110011
1010010000110001 0101011000110010 0 0 0 1 1 1 1011001000000001
0101111000101011 1110101001111101 0 0 0 1 1 1 1000110001010010
0000101000000000 0010011111110001 0 0 0 1 1 1 0001110111110001
1110001001010000 0010110101010101 0 0 0 1 1 1 0100101100000101
0101100001010110 0011011010010010 0 0 0 1 1 1 1101111000111100
0010001101110111 1011111110101011 0 0 0 1 1 1 1001110000110100
0110000001111101 0000010111110110 0 0 0 1 1 1 1010010101111001
0010011011111101 1001010010011101 0 0 0 1 1 1 0110110110100000
0010011011100101 0011110101010011 0 0 0 1 1 1 0001011001101110
1110110110110100 1000001011001011 0 0 0 1 1 1 1001010100010111
1100001011000100 0111110101000100 0 0 0 1 1 1 1011101010000000
0001011011100000 0010000000000100 0 0 0 1 1 1 0000100100100100
0101110100110000 1100111011110000 0 0 0 1 1 1 0111000111000000
1011110010111001 1001111011010010 0 0 0 1 1 1 1110001000011001
1100101000100001 0000100000101110 0 0 0 1 1 1 0011111000001101
1000111001001111 1101101100011101 0 0 0 1 1 1 0100110011001110
0100110101010110 1111111011011011 0 0 0 1 1 1 1011000110000101
0001111010011100 1000110010101110 0 0 0 1 1 1 0110111000010010
0111111000100001 1100100100100101 0 0 0 1 1 1 0100101100000100
0000001000010000 0110100110001000 0 0 0 1 1 1 0110011101111000
1000111001000111 1010010110000100 0 0 0 1 1 1 0001011100111101
1110100111001101 0011100100000110 0 0 0 1 1 1 0100111100111001
1100000100011110 1101110101011010 0 0 0 1 1 1 0001110000111100
1000101111011010 0001111110000011 0 0 0 1 1 1 1001001110101001
1010011110010000 0100000110110000 0 0 0 1 1 1 1001101000100000
1101011111110101 1110110110111100 0 0 0 1 1 1 0001010111000111
0010110010101000 0001000101010100 0 0 0 1 1 1 1110010010101100
1110011010101111 1001111100011001 0 0 0 1 1 1 1011100001101010
1010001000001100 0001101000110111 0 0 0 1 1 1 0111100000101011
0100001100101010 0001000011001110 0 0 0 1 1 1 1100110110100100
1010100101111110 1011110111011011 0 0 0 1 1 1 0001010001011101
1000110011100110 1111101001100101 0 0 0 1 1 1 0110110101111111
0101101100100001 1010000100111000 0 0 0 1 1 1 0100011000010111
1110011111101010 0000110111001011 0 0 0 1 1 1 0010010111100001
1110111111110111 0000001100110101 0 0 0 1 1 1 0001001100111110
0100101011010001 1010010000111110 0 0 0 1 1 1 0101100101101101
1011101100100100 1110011000000011 0 0 0 1 1 1 0010101011011111
0101000101111111 0011100011100010 0 0 0 1 1 1 1110011101100011
0000110011010010 1101011100101011 0 0 0 1 1 1 1100101001011001
1111111010101011 1000011000010001 0 0 0 1 1 1 1000011101100110
1111101111100101 0101100010111001 0 0 0 1 1 1 0101110011010100
0011101110111001 1110110100101110 0 0 0 0 0 0 0010100100101000
0101011100010001 0100101011010011 0 0 0 0 0 0 0100001000010001
1101011000101010 1000010101011100 0 0 0 0 0 0 1000010000001000
1011000001100010 1111110011100000 0 0 0 0 0 0 1011000001100000
1110101000001100 0011111111011001 0 0 0 0 0 0 0010101000001000
0011011110011010 1010100100000001 0 0 0 0 0 0 0010000100000000
0110010011110110 0111101001111111 0 0 0 0 0 0 0110000001110110
1101100100010001 0000010110011010 0 0 0 0 0 0 0000000100010000
1000010011111111 0111001110000000 0 0 0 0 0 0 0000000010000000
1000010110011000 0111100100111011 0 0 0 0 0 0 0000000100011000
1011110000100110 0110110001010010 0 0 0 0 0 0 0010110000000010
0011101110011000 1111001010010111 0 0 0 0 0 0 0011001010010000
1111110001000111 0101011010100010 0 0 0 0 0 0 0101010000000010
0111100111011101 0010010010010001 0 0 0 0 0 0 0010000010010001
0101001011001010 1101110010100111 0 0 0 0 0 0 0101000010000010
1110101110110101 1111000110111010 0 0 0 0 0 0 1110000110110000
0101001100101100 0000101010110010 0 0 0 0 0 0 0000001000100000
1000010010000100 1001011100111001 0 0 0 0 0 0 1000010000000000
0111001011001000 0110110110110000 0 0 0 0 0 0 0110000010000000
0101100100010100 0111010100100010 0 0 0 0 0 0 0101000100000000
1110001011010011 0010010001010011 0 0 0 0 0 0 0010000001010011
0010000111111001 1101010001100101 0 0 0 0 0 0 0000000001100001
0100011110000000 0010101010100110 0 0 0 0 0 0 0000001010000000
1101100011101100 1101111101010101 0 0 0 0 0 0 1101100001000100
1001011000011011 0101111101010001 0 0 0 0 0 0 0001011000010001
0100101011011111 0100110000110100 0 0 0 0 0 0 0100100000010100
1010110001110000 1010011011010001 0 0 0 0 0 0 1010010001010000
0010011110000111 0101100110100110 0 0 0 0 0 0 0000000110000110
0110100001000101 0001001001010100 0 0 0 0 0 0 0000000001000100
1110011010111001 1001000011100011 0 0 0 0 0 0 1000000010100001
0111110110001110 1011110100000011 0 0 0 0 0 0 0011110100000010
0101010111111110 1000111111100011 0 0 0 0 0 0 0000010111100010
0000111011111100 0000111100011100 0 0 0 0 0 0 0000111000011100
1100110110111111 1100111010010101 0 0 0 0 0 0 1100110010010101
1000111111100100 1001101101110011 0 0 0 0 0 0 1000101101100000
0011011110001110 0110100010010111 0 0 0 0 0 0 0010000010000110
0100010111100110 1110110111111010 0 0 0 0 0 0 0100010111100010
0111010001111101 1010101101111101 0 0 0 0 0 0 0010000001111101
1101100100110101 1000111101101000 0 0 0 0 0 0 1000100100100000
1110111001000100 1010111000010000 0 0 0 0 0 0 1010111000000000
1001110010000110 1100100111111000 0 0 0 0 0 0 1000100010000000
1010100101001101 1000000111111100 0 0 0 0 0 0 1000000101001100
0111011001100100 0100000000010010 0 0 0 0 0 0 0100000000000000
0100101000001110 1100100101101000 0 0 0 0 0 0 0100100000001000
0100111010110011 1001011011101111 0 0 0 0 0 0 0000011010100011
1110001001011011 0010101001011001 0 0 0 0 0 0 0010001001011001
1101110010110001 1100011011111100 0 0 0 0 0 0 1100010010110000
1110100000110101 1010101101001110 0 0 0 0 0 0 1010100000000100
1101111110100000 0110111100001001 0 0 0 0 0 0 0100111100000000
1111011011000100 0100011101100010 0 0 0 0 0 0 0100011001000000
0011000010011101 1010011000001010 0 0 0 0 0 0 0010000000001000
0101100010100001 0010000100111100 0 0 0 0 0 0 0000000000100000
0110010000001111 1001001100110101 0 0 0 0 0 0 0000000000000101
1010010011010101 0111100010001101 0 0 0 0 0 0 0010000010000101
0001001011110010 0010111011110010 0 0 0 0 0 0 0000001011110010
1001011011010110 0111011101000100 0 0 0 0 0 0 0001011001000100
0010110010100010 1111100110101111 0 0 0 0 0 0 0010100010100010
0111100110111000 0010110010100011 0 0 0 0 0 0 0010100010100000
0100011001101100 0001110010011100 0 0 0 0 0 0 0000010000001100
0010001010101000 1010001111101001 0 0 0 0 0 0 0010001010101000
1010001010010001 0110101001000101 0 0 0 0 0 0 0010001000000001
1110000000001111 0100101100100011 0 0 0 0 0 0 0100000000000011
1001000110010001 1111011110101010 0 0 0 0 0 0 1001000110000000
1100000011010101 0001011000101110 0 0 0 0 0 0 0000000000000100
0011111001000110 0100100111011001 0 0 0 0 0 0 0000100001000000
0001101111000000 0010100010000011 0 0 0 0 0 0 0000100010000000
1111100100010100 0011100101011100 0 0 0 0 0 0 0011100100010100
0010001111101110 1101100100010111 0 0 0 0 0 0 0000000100000110
1100101010101001 0011110111000011 0 0 0 0 0 0 0000100010000001
1100101011101010 0010111010100100 0 0 0 0 0 0 0000101010100000
1100000111001110 0101101000100111 0 0 0 0 0 0 0100000000000110
0010101110011101 1000111011100111 0 0 0 0 0 0 0000101010000101
1001011010010001 1110101001000100 0 0 0 0 0 0 1000001000000000
0110111001110101 0101100110101011 0 0 0 0 0 0 0100100000100001
0111001111011101 1100001110101001 0 0 0 0 0 0 0100001110001001
1111010101000011 0101110010101000 0 0 0 0 0 0 0101010000000000
1101001000111010 1111000111011000 0 0 0 0 0 0 1101000000011000
1100010100011001 1100101001100010 0 0 0 0 0 0 1100000000000000
0111111101100111 1011110010111010 0 0 0 0 0 0 0011110000100010
0100111010100111 0001001001111010 0 0 0 0 0 0 0000001000100010
0000110101111100 0000110000100000 0 0 0 0 0 0 0000110000100000
0111001111101000 0000001101011010 0 0 0 0 0 0 0000001101001000
1101010110111000 0001001001011011 0 0 0 0 0 0 0001000000011000
0111010011100010 0111111111111101 0 0 0 0 0 0 0111010011100000
0000111101000011 1011001110101001 0 0 0 0 0 0 0000001100000001
0111101001001001 1100011111101110 0 0 0 0 0 0 0100001001001000
0001100100011010 0110001101011001 0 0 0 0 0 0 0000000100011000
1011001101110101 1011111001001001 0 0 0 0 0 0 1011001001000001
1011110010100001 1100001111011110 0 0 0 0 0 0 1000000010000000
0001000101110000 1010100101010011 0 0 0 0 0 0 0000000101010000
0110001001010100 0001101011001101 0 0 0 0 0 0 0000001001000100
